DEBUG   2019-01-14 15:05:27,993 [main] org.jboss.logging  - Logging Provider: org.jboss.logging.Log4jLoggerProvider
DEBUG   2019-01-14 15:07:28,856 [main] org.hibernate.loader.entity.plan.EntityLoader  - Static select for entity com.abehrdigital.dicomprocessor.models.RequestQueueLock [READ]: select requestque0_.request_queue as request_1_3_0_ from request_queue_lock requestque0_ where requestque0_.request_queue=?
DEBUG   2019-01-14 15:07:28,856 [main] org.hibernate.loader.Loader  - Static select for action ACTION_MERGE on entity com.abehrdigital.dicomprocessor.models.RequestQueueLock: /* load com.abehrdigital.dicomprocessor.models.RequestQueueLock */ select requestque0_.request_queue as request_1_3_0_ from request_queue_lock requestque0_ where requestque0_.request_queue=?
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.loader.Loader  - Static select for action ACTION_REFRESH on entity com.abehrdigital.dicomprocessor.models.RequestQueueLock: /* load com.abehrdigital.dicomprocessor.models.RequestQueueLock */ select requestque0_.request_queue as request_1_3_0_ from request_queue_lock requestque0_ where requestque0_.request_queue=?
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.entity.AbstractEntityPersister  - Static SQL for entity: com.abehrdigital.dicomprocessor.models.RequestRoutine
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Version select: /* get version com.abehrdigital.dicomprocessor.models.RequestRoutine */ select id from request_routine where id =?
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Snapshot select: /* get current state com.abehrdigital.dicomprocessor.models.RequestRoutine */ select requestrou_.id, requestrou_.execute_request_queue as execute_2_4_, requestrou_.next_try_date_time as next_try3_4_, requestrou_.request_id as request_4_4_, requestrou_.routine_name as routine_5_4_, requestrou_.status as status6_4_, requestrou_.try_count as try_coun7_4_ from request_routine requestrou_ where requestrou_.id=?
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Insert 0: /* insert com.abehrdigital.dicomprocessor.models.RequestRoutine */ insert into request_routine (execute_request_queue, next_try_date_time, request_id, routine_name, status, try_count, id) values (?, ?, ?, ?, ?, ?, ?)
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Update 0: /* update com.abehrdigital.dicomprocessor.models.RequestRoutine */ update request_routine set execute_request_queue=?, next_try_date_time=?, request_id=?, routine_name=?, status=?, try_count=? where id=?
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Delete 0: /* delete com.abehrdigital.dicomprocessor.models.RequestRoutine */ delete from request_routine where id=?
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Identity insert: /* insert com.abehrdigital.dicomprocessor.models.RequestRoutine */ insert into request_routine (execute_request_queue, next_try_date_time, request_id, routine_name, status, try_count) values (?, ?, ?, ?, ?, ?)
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl  - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3b582111]
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : executeRequestQueue
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : nextTryDateTime
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : requestId
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : routineName
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : status
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : tryCount
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy  - Building LoadPlan...
DEBUG   2019-01-14 15:07:28,857 [main] org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor  - processing queryspace <gen:0>
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter  - LoadPlan(entity=com.abehrdigital.dicomprocessor.models.RequestRoutine)
    - Returns
       - EntityReturnImpl(entity=com.abehrdigital.dicomprocessor.models.RequestRoutine, querySpaceUid=<gen:0>, path=com.abehrdigital.dicomprocessor.models.RequestRoutine)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.abehrdigital.dicomprocessor.models.RequestRoutine)
          - SQL table alias mapping - requestrou0_
          - alias suffix - 0_
          - suffixed key columns - {id1_4_0_}

DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.entity.plan.EntityLoader  - Static select for entity com.abehrdigital.dicomprocessor.models.RequestRoutine [NONE]: select requestrou0_.id as id1_4_0_, requestrou0_.execute_request_queue as execute_2_4_0_, requestrou0_.next_try_date_time as next_try3_4_0_, requestrou0_.request_id as request_4_4_0_, requestrou0_.routine_name as routine_5_4_0_, requestrou0_.status as status6_4_0_, requestrou0_.try_count as try_coun7_4_0_ from request_routine requestrou0_ where requestrou0_.id=?
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl  - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1e8823d2]
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : executeRequestQueue
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : nextTryDateTime
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : requestId
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : routineName
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : status
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : tryCount
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy  - Building LoadPlan...
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor  - processing queryspace <gen:0>
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter  - LoadPlan(entity=com.abehrdigital.dicomprocessor.models.RequestRoutine)
    - Returns
       - EntityReturnImpl(entity=com.abehrdigital.dicomprocessor.models.RequestRoutine, querySpaceUid=<gen:0>, path=com.abehrdigital.dicomprocessor.models.RequestRoutine)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.abehrdigital.dicomprocessor.models.RequestRoutine)
          - SQL table alias mapping - requestrou0_
          - alias suffix - 0_
          - suffixed key columns - {id1_4_0_}

DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.entity.plan.EntityLoader  - Static select for entity com.abehrdigital.dicomprocessor.models.RequestRoutine [READ]: select requestrou0_.id as id1_4_0_, requestrou0_.execute_request_queue as execute_2_4_0_, requestrou0_.next_try_date_time as next_try3_4_0_, requestrou0_.request_id as request_4_4_0_, requestrou0_.routine_name as routine_5_4_0_, requestrou0_.status as status6_4_0_, requestrou0_.try_count as try_coun7_4_0_ from request_routine requestrou0_ where requestrou0_.id=?
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.Loader  - Static select for action ACTION_MERGE on entity com.abehrdigital.dicomprocessor.models.RequestRoutine: /* load com.abehrdigital.dicomprocessor.models.RequestRoutine */ select requestrou0_.id as id1_4_0_, requestrou0_.execute_request_queue as execute_2_4_0_, requestrou0_.next_try_date_time as next_try3_4_0_, requestrou0_.request_id as request_4_4_0_, requestrou0_.routine_name as routine_5_4_0_, requestrou0_.status as status6_4_0_, requestrou0_.try_count as try_coun7_4_0_ from request_routine requestrou0_ where requestrou0_.id=?
DEBUG   2019-01-14 15:07:28,858 [main] org.hibernate.loader.Loader  - Static select for action ACTION_REFRESH on entity com.abehrdigital.dicomprocessor.models.RequestRoutine: /* load com.abehrdigital.dicomprocessor.models.RequestRoutine */ select requestrou0_.id as id1_4_0_, requestrou0_.execute_request_queue as execute_2_4_0_, requestrou0_.next_try_date_time as next_try3_4_0_, requestrou0_.request_id as request_4_4_0_, requestrou0_.routine_name as routine_5_4_0_, requestrou0_.status as status6_4_0_, requestrou0_.try_count as try_coun7_4_0_ from request_routine requestrou0_ where requestrou0_.id=?
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.entity.AbstractEntityPersister  - Static SQL for entity: com.abehrdigital.dicomprocessor.models.RoutineLibrary
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Version select: /* get version com.abehrdigital.dicomprocessor.models.RoutineLibrary */ select routine_name from routine_library where routine_name =?
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Snapshot select: /* get current state com.abehrdigital.dicomprocessor.models.RoutineLibrary */ select routinelib_.routine_name, routinelib_.hash_code as hash_cod2_6_, routinelib_.routine_body as routine_3_6_ from routine_library routinelib_ where routinelib_.routine_name=?
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Insert 0: /* insert com.abehrdigital.dicomprocessor.models.RoutineLibrary */ insert into routine_library (hash_code, routine_body, routine_name) values (?, ?, ?)
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Update 0: /* update com.abehrdigital.dicomprocessor.models.RoutineLibrary */ update routine_library set hash_code=?, routine_body=? where routine_name=?
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.entity.AbstractEntityPersister  -  Delete 0: /* delete com.abehrdigital.dicomprocessor.models.RoutineLibrary */ delete from routine_library where routine_name=?
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl  - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@76b0ae1b]
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : hashCode
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : routineBody
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy  - Building LoadPlan...
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor  - processing queryspace <gen:0>
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter  - LoadPlan(entity=com.abehrdigital.dicomprocessor.models.RoutineLibrary)
    - Returns
       - EntityReturnImpl(entity=com.abehrdigital.dicomprocessor.models.RoutineLibrary, querySpaceUid=<gen:0>, path=com.abehrdigital.dicomprocessor.models.RoutineLibrary)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.abehrdigital.dicomprocessor.models.RoutineLibrary)
          - SQL table alias mapping - routinelib0_
          - alias suffix - 0_
          - suffixed key columns - {routine_1_6_0_}

DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.entity.plan.EntityLoader  - Static select for entity com.abehrdigital.dicomprocessor.models.RoutineLibrary [NONE]: select routinelib0_.routine_name as routine_1_6_0_, routinelib0_.hash_code as hash_cod2_6_0_, routinelib0_.routine_body as routine_3_6_0_ from routine_library routinelib0_ where routinelib0_.routine_name=?
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl  - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4c432866]
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : hashCode
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : routineBody
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy  - Building LoadPlan...
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor  - processing queryspace <gen:0>
DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter  - LoadPlan(entity=com.abehrdigital.dicomprocessor.models.RoutineLibrary)
    - Returns
       - EntityReturnImpl(entity=com.abehrdigital.dicomprocessor.models.RoutineLibrary, querySpaceUid=<gen:0>, path=com.abehrdigital.dicomprocessor.models.RoutineLibrary)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.abehrdigital.dicomprocessor.models.RoutineLibrary)
          - SQL table alias mapping - routinelib0_
          - alias suffix - 0_
          - suffixed key columns - {routine_1_6_0_}

DEBUG   2019-01-14 15:07:28,859 [main] org.hibernate.loader.entity.plan.EntityLoader  - Static select for entity com.abehrdigital.dicomprocessor.models.RoutineLibrary [READ]: select routinelib0_.routine_name as routine_1_6_0_, routinelib0_.hash_code as hash_cod2_6_0_, routinelib0_.routine_body as routine_3_6_0_ from routine_library routinelib0_ where routinelib0_.routine_name=?
DEBUG   2019-01-14 15:07:28,860 [main] org.hibernate.loader.Loader  - Static select for action ACTION_MERGE on entity com.abehrdigital.dicomprocessor.models.RoutineLibrary: /* load com.abehrdigital.dicomprocessor.models.RoutineLibrary */ select routinelib0_.routine_name as routine_1_6_0_, routinelib0_.hash_code as hash_cod2_6_0_, routinelib0_.routine_body as routine_3_6_0_ from routine_library routinelib0_ where routinelib0_.routine_name=?
DEBUG   2019-01-14 15:07:28,860 [main] org.hibernate.loader.Loader  - Static select for action ACTION_REFRESH on entity com.abehrdigital.dicomprocessor.models.RoutineLibrary: /* load com.abehrdigital.dicomprocessor.models.RoutineLibrary */ select routinelib0_.routine_name as routine_1_6_0_, routinelib0_.hash_code as hash_cod2_6_0_, routinelib0_.routine_body as routine_3_6_0_ from routine_library routinelib0_ where routinelib0_.routine_name=?
DEBUG   2019-01-14 15:07:28,873 [main] org.hibernate.type.EnumType  - Using NAMED-based conversion for Enum com.abehrdigital.dicomprocessor.utils.Status
DEBUG   2019-01-14 15:07:28,874 [main] org.hibernate.type.EnumType  - Using NAMED-based conversion for Enum com.abehrdigital.dicomprocessor.utils.Status
DEBUG   2019-01-14 15:07:28,875 [main] org.hibernate.type.EnumType  - Using NAMED-based conversion for Enum com.abehrdigital.dicomprocessor.utils.Status
DEBUG   2019-01-14 15:07:28,876 [main] org.hibernate.type.EnumType  - Using NAMED-based conversion for Enum com.abehrdigital.dicomprocessor.utils.Status
INFO    2019-01-14 15:07:28,901 [main] org.hibernate.orm.connections.access  - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@62d0ac62] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
